timestamp,machine_id,temperature,vibration,pressure,rpm,current,operating_hours,failure,failure_cause,shift,month,week,day_of_week,hour_of_day
2024-02-05 13:00:00,Machine_C,79.04,2.665,92.5,1525.1,14.95,853,0,None,Morning,February,6,Monday,13
2024-02-05 14:00:00,Machine_C,77.66,2.369,106.65,1487.6,12.04,854,0,None,Afternoon,February,6,Monday,14
2024-02-05 15:00:00,Machine_C,73.14,2.575,100.68,1475.8,13.44,855,0,None,Afternoon,February,6,Monday,15
2024-02-05 16:00:00,Machine_C,78.46,2.989,95.27,1543.6,15.62,856,0,None,Afternoon,February,6,Monday,16
2024-02-05 17:00:00,Machine_C,71.25,2.612,114.23,1433.8,16.35,857,0,None,Afternoon,February,6,Monday,17
2024-02-05 18:00:00,Machine_C,74.88,2.416,106.36,1468.8,15.09,858,0,None,Afternoon,February,6,Monday,18
2024-02-05 19:00:00,Machine_C,74.61,2.208,106.2,1523.7,17.27,859,0,None,Afternoon,February,6,Monday,19
2024-02-05 20:00:00,Machine_C,75.46,2.468,98.34,1485.8,16.52,860,0,None,Afternoon,February,6,Monday,20
2024-02-05 21:00:00,Machine_C,73.31,2.637,98.26,1435.1,15.33,861,0,None,Afternoon,February,6,Monday,21
2024-02-05 22:00:00,Machine_C,70.36,2.574,97.72,1480.4,14.87,862,0,None,Night,February,6,Monday,22
2024-02-05 23:00:00,Machine_C,75.07,2.438,102.62,1500.4,17.8,863,0,None,Night,February,6,Monday,23
2024-02-06 00:00:00,Machine_C,72.63,2.378,105.91,1428.2,16.08,864,0,None,Night,February,6,Tuesday,0
2024-02-06 01:00:00,Machine_C,75.84,2.329,97.68,1527.1,15.54,865,0,None,Night,February,6,Tuesday,1
2024-02-06 02:00:00,Machine_C,72.98,2.629,98.91,1542.9,14.03,866,0,None,Night,February,6,Tuesday,2
2024-02-06 03:00:00,Machine_C,73.82,1.822,103.19,1522.5,14.12,867,0,None,Night,February,6,Tuesday,3
2024-02-06 04:00:00,Machine_C,78.58,2.146,102.56,1560.3,14.94,868,0,None,Night,February,6,Tuesday,4
2024-02-06 05:00:00,Machine_C,74.45,2.618,102.16,1524.1,14.07,869,0,None,Night,February,6,Tuesday,5
2024-02-06 06:00:00,Machine_C,73.15,2.717,102.54,1511.9,14.35,870,0,None,Morning,February,6,Tuesday,6
2024-02-06 07:00:00,Machine_C,68.98,2.204,99.17,1550.6,13.95,871,0,None,Morning,February,6,Tuesday,7
2024-02-06 08:00:00,Machine_C,74.86,2.332,104.76,1545.2,15.12,872,0,None,Morning,February,6,Tuesday,8
2024-02-06 09:00:00,Machine_C,77.48,2.694,96.51,1568.2,15.02,873,0,None,Morning,February,6,Tuesday,9
2024-02-06 10:00:00,Machine_C,72.48,2.326,100.08,1591.3,14.32,874,0,None,Morning,February,6,Tuesday,10
2024-02-06 11:00:00,Machine_C,74.39,2.611,93.2,1471.8,15.87,875,0,None,Morning,February,6,Tuesday,11
2024-02-06 12:00:00,Machine_C,73.19,2.81,91.69,1528.7,13.61,876,0,None,Morning,February,6,Tuesday,12
2024-02-06 13:00:00,Machine_C,76.1,2.474,106.92,1510.9,15.7,877,0,None,Morning,February,6,Tuesday,13
2024-02-06 14:00:00,Machine_C,75.89,2.583,109.05,1511.0,14.6,878,0,None,Afternoon,February,6,Tuesday,14
2024-02-06 15:00:00,Machine_C,75.14,1.984,96.67,1438.1,14.35,879,0,None,Afternoon,February,6,Tuesday,15
2024-02-06 16:00:00,Machine_C,71.02,2.946,107.69,1485.6,13.99,880,0,None,Afternoon,February,6,Tuesday,16
2024-02-06 17:00:00,Machine_C,73.63,2.808,94.14,1516.5,14.19,881,0,None,Afternoon,February,6,Tuesday,17
2024-02-06 18:00:00,Machine_C,77.54,2.899,107.04,1437.3,14.49,882,0,None,Afternoon,February,6,Tuesday,18
2024-02-06 19:00:00,Machine_C,77.76,2.405,102.68,1485.8,13.78,883,0,None,Afternoon,February,6,Tuesday,19
2024-02-06 20:00:00,Machine_C,71.16,2.506,98.99,1560.0,14.59,884,0,None,Afternoon,February,6,Tuesday,20
2024-02-06 21:00:00,Machine_C,71.5,2.723,97.87,1422.9,15.37,885,0,None,Afternoon,February,6,Tuesday,21
2024-02-06 22:00:00,Machine_C,72.87,2.005,102.31,1461.4,15.94,886,0,None,Night,February,6,Tuesday,22
2024-02-06 23:00:00,Machine_C,74.41,2.396,110.8,1508.2,14.73,887,0,None,Night,February,6,Tuesday,23
2024-02-07 00:00:00,Machine_C,76.15,2.394,98.96,1556.4,14.08,888,0,None,Night,February,6,Wednesday,0
2024-02-07 01:00:00,Machine_C,77.16,2.587,103.74,1484.4,16.03,889,0,None,Night,February,6,Wednesday,1
2024-02-07 02:00:00,Machine_C,73.09,2.65,102.49,1507.8,16.03,890,0,None,Night,February,6,Wednesday,2
2024-02-07 03:00:00,Machine_C,78.31,2.705,108.88,1480.0,14.73,891,0,None,Night,February,6,Wednesday,3
2024-02-07 04:00:00,Machine_C,75.86,2.447,98.18,1426.7,15.78,892,0,None,Night,February,6,Wednesday,4
2024-02-07 05:00:00,Machine_C,74.67,2.483,94.91,1480.4,15.24,893,0,None,Night,February,6,Wednesday,5
2024-02-07 06:00:00,Machine_C,71.38,2.45,97.83,1494.8,14.82,894,0,None,Morning,February,6,Wednesday,6
2024-02-07 07:00:00,Machine_C,70.96,2.755,87.68,1510.7,16.04,895,0,None,Morning,February,6,Wednesday,7
2024-02-07 08:00:00,Machine_C,74.75,2.087,103.94,1419.3,14.66,896,0,None,Morning,February,6,Wednesday,8
2024-02-07 09:00:00,Machine_C,78.41,2.467,100.1,1561.6,13.48,897,0,None,Morning,February,6,Wednesday,9
2024-02-07 10:00:00,Machine_C,75.15,2.502,96.15,1468.9,16.0,898,0,None,Morning,February,6,Wednesday,10
2024-02-07 11:00:00,Machine_C,69.42,2.445,96.48,1509.6,14.47,899,0,None,Morning,February,6,Wednesday,11
2024-02-07 12:00:00,Machine_C,75.52,2.483,100.17,1494.7,15.1,900,0,None,Morning,February,6,Wednesday,12
2024-02-07 13:00:00,Machine_C,75.62,2.519,99.05,1550.5,14.07,901,0,None,Morning,February,6,Wednesday,13
2024-02-07 14:00:00,Machine_C,81.5,2.237,97.59,1408.7,14.7,902,0,None,Afternoon,February,6,Wednesday,14
2024-02-07 15:00:00,Machine_C,77.64,2.212,106.83,1491.2,13.59,903,0,None,Afternoon,February,6,Wednesday,15
2024-02-07 16:00:00,Machine_C,72.5,2.641,97.34,1580.4,14.31,904,0,None,Afternoon,February,6,Wednesday,16
2024-02-07 17:00:00,Machine_C,74.66,2.31,104.59,1425.3,12.94,905,0,None,Afternoon,February,6,Wednesday,17
2024-02-07 18:00:00,Machine_C,73.38,2.435,91.53,1521.5,15.71,906,0,None,Afternoon,February,6,Wednesday,18
2024-02-07 19:00:00,Machine_C,73.94,2.295,107.31,1444.4,15.53,907,0,None,Afternoon,February,6,Wednesday,19
2024-02-07 20:00:00,Machine_C,73.57,2.555,103.94,1516.0,13.19,908,0,None,Afternoon,February,6,Wednesday,20
2024-02-07 21:00:00,Machine_C,77.74,1.925,103.32,1522.6,14.72,909,0,None,Afternoon,February,6,Wednesday,21
2024-02-07 22:00:00,Machine_C,76.39,2.166,93.33,1527.6,14.67,910,0,None,Night,February,6,Wednesday,22
2024-02-07 23:00:00,Machine_C,79.48,2.391,94.88,1632.1,13.58,911,0,None,Night,February,6,Wednesday,23
2024-02-08 00:00:00,Machine_C,74.13,2.691,98.36,1527.2,15.14,912,0,None,Night,February,6,Thursday,0
2024-02-08 01:00:00,Machine_C,72.81,2.127,105.04,1396.3,13.65,913,0,None,Night,February,6,Thursday,1
2024-02-08 02:00:00,Machine_C,72.19,2.283,100.23,1494.4,13.68,914,0,None,Night,February,6,Thursday,2
2024-02-08 03:00:00,Machine_C,73.48,2.812,100.22,1528.7,13.64,915,0,None,Night,February,6,Thursday,3
2024-02-08 04:00:00,Machine_C,74.38,2.716,100.45,1448.5,15.38,916,0,None,Night,February,6,Thursday,4
2024-02-08 05:00:00,Machine_C,75.0,2.377,102.6,1456.1,14.69,917,0,None,Night,February,6,Thursday,5
2024-02-08 06:00:00,Machine_C,74.35,2.734,100.43,1474.5,14.32,918,0,None,Morning,February,6,Thursday,6
2024-02-08 07:00:00,Machine_C,70.73,2.259,99.71,1407.4,14.91,919,0,None,Morning,February,6,Thursday,7
2024-02-08 08:00:00,Machine_C,72.01,2.76,98.88,1496.7,13.94,920,0,None,Morning,February,6,Thursday,8
2024-02-08 09:00:00,Machine_C,73.15,2.424,102.07,1488.7,14.44,921,0,None,Morning,February,6,Thursday,9
2024-02-08 10:00:00,Machine_C,72.75,2.568,98.71,1438.1,15.23,922,0,None,Morning,February,6,Thursday,10
2024-02-08 11:00:00,Machine_C,80.44,2.369,101.25,1497.1,15.03,923,0,None,Morning,February,6,Thursday,11
2024-02-08 12:00:00,Machine_C,80.34,2.134,101.21,1501.0,13.61,924,0,None,Morning,February,6,Thursday,12
2024-02-08 13:00:00,Machine_C,76.39,1.939,103.4,1486.3,15.1,925,0,None,Morning,February,6,Thursday,13
2024-02-08 14:00:00,Machine_C,76.12,1.981,102.91,1524.2,14.78,926,0,None,Afternoon,February,6,Thursday,14
2024-02-08 15:00:00,Machine_C,77.2,2.999,108.46,1593.2,13.52,927,0,None,Afternoon,February,6,Thursday,15
2024-02-08 16:00:00,Machine_C,74.38,2.534,99.72,1549.1,13.67,928,0,None,Afternoon,February,6,Thursday,16
2024-02-08 17:00:00,Machine_C,72.17,2.383,100.82,1501.7,15.28,929,0,None,Afternoon,February,6,Thursday,17
2024-02-08 18:00:00,Machine_C,76.63,2.741,103.05,1488.0,14.65,930,0,None,Afternoon,February,6,Thursday,18
2024-02-08 19:00:00,Machine_C,73.52,2.935,93.82,1528.4,14.82,931,0,None,Afternoon,February,6,Thursday,19
2024-02-08 20:00:00,Machine_C,83.0,2.167,94.37,1595.4,14.27,932,0,None,Afternoon,February,6,Thursday,20
2024-02-08 21:00:00,Machine_C,75.72,1.877,100.13,1480.5,15.29,933,0,None,Afternoon,February,6,Thursday,21
2024-02-08 22:00:00,Machine_C,73.89,2.39,107.38,1551.5,15.2,934,0,None,Night,February,6,Thursday,22
2024-02-08 23:00:00,Machine_C,78.99,2.836,105.02,1588.4,15.06,935,0,None,Night,February,6,Thursday,23
2024-02-09 00:00:00,Machine_C,77.11,2.781,96.89,1565.6,16.26,936,0,None,Night,February,6,Friday,0
2024-02-09 01:00:00,Machine_C,68.55,2.369,102.5,1643.4,15.26,937,0,None,Night,February,6,Friday,1
2024-02-09 02:00:00,Machine_C,76.02,2.424,99.62,1577.1,15.11,938,0,None,Night,February,6,Friday,2
2024-02-09 03:00:00,Machine_C,79.49,2.436,102.08,1409.8,14.43,939,0,None,Night,February,6,Friday,3
2024-02-09 04:00:00,Machine_C,74.09,2.487,99.47,1492.5,16.26,940,0,None,Night,February,6,Friday,4
2024-02-09 05:00:00,Machine_C,73.65,2.696,100.23,1484.6,17.14,941,0,None,Night,February,6,Friday,5
2024-02-09 06:00:00,Machine_C,76.87,2.465,103.14,1529.4,14.91,942,0,None,Morning,February,6,Friday,6
2024-02-09 07:00:00,Machine_C,72.07,2.386,84.56,1468.9,15.66,943,0,None,Morning,February,6,Friday,7
2024-02-09 08:00:00,Machine_C,75.89,2.42,102.4,1548.3,15.13,944,0,None,Morning,February,6,Friday,8
2024-02-09 09:00:00,Machine_C,74.23,2.43,95.57,1540.5,17.08,945,0,None,Morning,February,6,Friday,9
2024-02-09 10:00:00,Machine_C,71.22,2.338,101.55,1484.7,15.63,946,0,None,Morning,February,6,Friday,10
2024-02-09 11:00:00,Machine_C,72.41,1.881,104.7,1538.5,15.86,947,0,None,Morning,February,6,Friday,11
2024-02-09 12:00:00,Machine_C,80.89,2.356,109.27,1576.1,14.7,948,0,None,Morning,February,6,Friday,12
2024-02-09 13:00:00,Machine_C,71.51,2.206,103.42,1447.4,15.23,949,0,None,Morning,February,6,Friday,13
2024-02-09 14:00:00,Machine_C,74.35,2.578,104.58,1520.3,15.87,950,0,None,Afternoon,February,6,Friday,14
2024-02-09 15:00:00,Machine_C,80.77,1.925,101.39,1497.8,15.01,951,0,None,Afternoon,February,6,Friday,15
2024-02-09 16:00:00,Machine_C,68.85,2.565,97.47,1535.2,17.57,952,0,None,Afternoon,February,6,Friday,16
2024-02-09 17:00:00,Machine_C,71.7,2.609,91.05,1507.4,15.95,953,0,None,Afternoon,February,6,Friday,17
2024-02-09 18:00:00,Machine_C,76.45,2.909,103.35,1412.7,16.88,954,0,None,Afternoon,February,6,Friday,18
2024-02-09 19:00:00,Machine_C,70.56,3.054,103.4,1518.3,16.72,955,0,None,Afternoon,February,6,Friday,19
2024-02-09 20:00:00,Machine_C,76.75,2.793,100.97,1468.7,13.96,956,0,None,Afternoon,February,6,Friday,20
2024-02-09 21:00:00,Machine_C,81.33,2.958,99.37,1469.0,16.61,957,0,None,Afternoon,February,6,Friday,21
2024-02-09 22:00:00,Machine_C,77.84,2.825,106.63,1560.3,16.96,958,0,None,Night,February,6,Friday,22
2024-02-09 23:00:00,Machine_C,77.55,2.104,98.33,1525.3,15.34,959,0,None,Night,February,6,Friday,23
2024-02-10 00:00:00,Machine_C,75.32,2.735,98.15,1429.2,13.77,960,0,None,Night,February,6,Saturday,0
2024-02-10 01:00:00,Machine_C,74.11,2.762,102.39,1532.8,14.29,961,0,None,Night,February,6,Saturday,1
2024-02-10 02:00:00,Machine_C,73.73,2.233,96.88,1574.7,15.51,962,0,None,Night,February,6,Saturday,2
2024-02-10 03:00:00,Machine_C,73.8,2.244,95.72,1484.0,15.82,963,0,None,Night,February,6,Saturday,3
2024-02-10 04:00:00,Machine_C,71.46,2.913,107.67,1511.7,15.23,964,0,None,Night,February,6,Saturday,4
2024-02-10 05:00:00,Machine_C,76.92,2.074,92.01,1511.2,13.83,965,0,None,Night,February,6,Saturday,5
2024-02-10 06:00:00,Machine_C,72.91,2.512,91.72,1530.4,15.16,966,0,None,Morning,February,6,Saturday,6
2024-02-10 07:00:00,Machine_C,79.19,2.029,99.46,1459.4,16.06,967,0,None,Morning,February,6,Saturday,7
2024-02-10 08:00:00,Machine_C,77.06,2.765,101.61,1486.5,15.42,968,0,None,Morning,February,6,Saturday,8
2024-02-10 09:00:00,Machine_C,73.53,2.846,95.32,1507.2,15.2,969,0,None,Morning,February,6,Saturday,9
2024-02-10 10:00:00,Machine_C,74.5,2.504,101.78,1477.2,15.61,970,0,None,Morning,February,6,Saturday,10
2024-02-10 11:00:00,Machine_C,72.58,2.157,92.59,1443.0,15.34,971,0,None,Morning,February,6,Saturday,11
2024-02-10 12:00:00,Machine_C,74.67,2.574,99.25,1420.5,15.4,972,0,None,Morning,February,6,Saturday,12
2024-02-10 13:00:00,Machine_C,73.27,2.466,109.75,1441.7,15.28,973,0,None,Morning,February,6,Saturday,13
2024-02-10 14:00:00,Machine_C,79.1,2.616,99.07,1551.5,15.76,974,0,None,Afternoon,February,6,Saturday,14
2024-02-10 15:00:00,Machine_C,82.06,1.825,103.95,1468.7,16.12,975,0,None,Afternoon,February,6,Saturday,15
2024-02-10 16:00:00,Machine_C,71.72,3.181,93.88,1428.7,13.03,976,0,None,Afternoon,February,6,Saturday,16
2024-02-10 17:00:00,Machine_C,70.72,2.661,108.69,1435.3,15.04,977,0,None,Afternoon,February,6,Saturday,17
2024-02-10 18:00:00,Machine_C,70.11,1.64,97.36,1587.5,12.52,978,0,None,Afternoon,February,6,Saturday,18
2024-02-10 19:00:00,Machine_C,76.47,2.072,94.22,1482.7,15.24,979,0,None,Afternoon,February,6,Saturday,19
2024-02-10 20:00:00,Machine_C,70.33,2.588,102.07,1449.2,14.14,980,0,None,Afternoon,February,6,Saturday,20
2024-02-10 21:00:00,Machine_C,71.77,2.897,102.25,1476.5,14.9,981,0,None,Afternoon,February,6,Saturday,21
2024-02-10 22:00:00,Machine_C,78.97,2.828,107.27,1519.0,15.07,982,0,None,Night,February,6,Saturday,22
2024-02-10 23:00:00,Machine_C,70.45,2.726,108.34,1476.1,16.41,983,0,None,Night,February,6,Saturday,23
2024-02-11 00:00:00,Machine_C,72.36,2.361,98.23,1513.5,15.71,984,0,None,Night,February,6,Sunday,0
2024-02-11 01:00:00,Machine_C,70.35,2.548,101.58,1502.6,13.96,985,0,None,Night,February,6,Sunday,1
2024-02-11 02:00:00,Machine_C,76.24,2.612,104.14,1489.0,15.3,986,0,None,Night,February,6,Sunday,2
2024-02-11 03:00:00,Machine_C,76.69,2.514,93.32,1386.7,14.19,987,0,None,Night,February,6,Sunday,3
2024-02-11 04:00:00,Machine_C,69.88,2.576,94.9,1467.2,16.77,988,0,None,Night,February,6,Sunday,4
2024-02-11 05:00:00,Machine_C,73.82,2.856,100.2,1428.1,14.96,989,0,None,Night,February,6,Sunday,5
2024-02-11 06:00:00,Machine_C,68.04,2.566,95.33,1499.0,14.34,990,0,None,Morning,February,6,Sunday,6
2024-02-11 07:00:00,Machine_C,78.55,2.513,98.43,1475.3,15.21,991,0,None,Morning,February,6,Sunday,7
2024-02-11 08:00:00,Machine_C,73.87,1.806,97.28,1500.2,14.25,992,0,None,Morning,February,6,Sunday,8
2024-02-11 09:00:00,Machine_C,75.74,2.532,89.03,1464.5,16.32,993,0,None,Morning,February,6,Sunday,9
2024-02-11 10:00:00,Machine_C,76.6,2.689,104.87,1487.7,14.44,994,0,None,Morning,February,6,Sunday,10
2024-02-11 11:00:00,Machine_C,77.53,2.834,106.17,1468.1,15.66,995,0,None,Morning,February,6,Sunday,11
2024-02-11 12:00:00,Machine_C,74.66,2.712,99.54,1498.7,15.8,996,0,None,Morning,February,6,Sunday,12
2024-02-11 13:00:00,Machine_C,74.01,2.388,105.31,1520.6,14.01,997,0,None,Morning,February,6,Sunday,13
2024-02-11 14:00:00,Machine_C,78.49,2.937,101.49,1484.0,16.61,998,0,None,Afternoon,February,6,Sunday,14
2024-02-11 15:00:00,Machine_C,79.64,2.234,98.68,1497.3,16.64,999,0,None,Afternoon,February,6,Sunday,15
2024-02-11 16:00:00,Machine_C,77.68,2.403,99.98,1494.6,14.24,1000,0,None,Afternoon,February,6,Sunday,16
2024-02-11 17:00:00,Machine_C,76.56,2.636,102.96,1511.2,13.91,1001,0,None,Afternoon,February,6,Sunday,17
2024-02-11 18:00:00,Machine_C,73.1,2.519,104.5,1514.1,13.77,1002,0,None,Afternoon,February,6,Sunday,18
2024-02-11 19:00:00,Machine_C,68.93,2.489,102.05,1539.6,16.75,1003,0,None,Afternoon,February,6,Sunday,19
2024-02-11 20:00:00,Machine_C,78.37,2.685,97.31,1572.2,13.92,1004,0,None,Afternoon,February,6,Sunday,20
2024-02-11 21:00:00,Machine_C,78.29,3.065,107.0,1480.5,13.36,1005,0,None,Afternoon,February,6,Sunday,21
2024-02-11 22:00:00,Machine_C,72.75,2.514,98.61,1512.1,13.19,1006,0,None,Night,February,6,Sunday,22
2024-02-11 23:00:00,Machine_C,77.38,2.313,100.0,1476.1,15.75,1007,0,None,Night,February,6,Sunday,23
2024-02-12 00:00:00,Machine_C,70.1,2.353,105.28,1511.8,14.02,1008,0,None,Night,February,7,Monday,0
2024-02-12 01:00:00,Machine_C,74.56,2.519,105.29,1560.0,15.09,1009,0,None,Night,February,7,Monday,1
2024-02-12 02:00:00,Machine_C,75.36,2.943,92.55,1478.7,13.54,1010,0,None,Night,February,7,Monday,2
2024-02-12 03:00:00,Machine_C,72.57,2.9,104.79,1478.8,14.28,1011,0,None,Night,February,7,Monday,3
2024-02-12 04:00:00,Machine_C,75.55,2.676,98.99,1504.4,15.58,1012,0,None,Night,February,7,Monday,4
2024-02-12 05:00:00,Machine_C,74.67,2.694,103.32,1493.8,15.17,1013,0,None,Night,February,7,Monday,5
2024-02-12 06:00:00,Machine_C,74.9,2.588,97.6,1542.2,14.47,1014,0,None,Morning,February,7,Monday,6
2024-02-12 07:00:00,Machine_C,75.54,1.892,100.79,1538.4,14.04,1015,0,None,Morning,February,7,Monday,7
2024-02-12 08:00:00,Machine_C,69.38,2.325,90.57,1473.8,13.81,1016,0,None,Morning,February,7,Monday,8
2024-02-12 09:00:00,Machine_C,74.17,2.458,103.76,1587.6,14.74,1017,0,None,Morning,February,7,Monday,9
2024-02-12 10:00:00,Machine_C,74.32,2.416,99.65,1440.5,16.63,1018,0,None,Morning,February,7,Monday,10
2024-02-12 11:00:00,Machine_C,76.98,2.846,103.91,1544.9,15.42,1019,0,None,Morning,February,7,Monday,11
2024-02-12 12:00:00,Machine_C,79.02,2.526,100.97,1469.6,14.93,1020,0,None,Morning,February,7,Monday,12
2024-02-12 13:00:00,Machine_C,77.07,2.405,95.61,1557.6,15.09,1021,0,None,Morning,February,7,Monday,13
2024-02-12 14:00:00,Machine_C,75.19,2.947,92.81,1540.6,13.73,1022,0,None,Afternoon,February,7,Monday,14
2024-02-12 15:00:00,Machine_C,70.08,2.455,107.65,1478.1,15.73,1023,0,None,Afternoon,February,7,Monday,15
2024-02-12 16:00:00,Machine_C,73.35,2.289,97.53,1449.2,15.63,1024,0,None,Afternoon,February,7,Monday,16
2024-02-12 17:00:00,Machine_C,70.87,2.501,98.36,1419.1,13.97,1025,0,None,Afternoon,February,7,Monday,17
2024-02-12 18:00:00,Machine_C,75.55,2.398,102.72,1491.5,15.1,1026,0,None,Afternoon,February,7,Monday,18
2024-02-12 19:00:00,Machine_C,76.79,2.159,91.61,1549.7,13.85,1027,0,None,Afternoon,February,7,Monday,19
2024-02-12 20:00:00,Machine_C,67.7,2.823,94.75,1503.3,15.19,1028,0,None,Afternoon,February,7,Monday,20
2024-02-12 21:00:00,Machine_C,81.32,2.057,103.82,1492.6,16.69,1029,0,None,Afternoon,February,7,Monday,21
2024-02-12 22:00:00,Machine_C,75.87,2.295,99.02,1583.6,15.01,1030,0,None,Night,February,7,Monday,22
2024-02-12 23:00:00,Machine_C,73.64,2.807,97.63,1476.3,14.7,1031,0,None,Night,February,7,Monday,23
2024-02-13 00:00:00,Machine_C,73.8,2.749,98.4,1371.5,15.91,1032,0,None,Night,February,7,Tuesday,0
2024-02-13 01:00:00,Machine_C,74.26,2.738,97.96,1524.0,15.57,1033,0,None,Night,February,7,Tuesday,1
2024-02-13 02:00:00,Machine_C,72.79,2.1,94.28,1510.2,14.85,1034,0,None,Night,February,7,Tuesday,2
2024-02-13 03:00:00,Machine_C,74.94,2.628,98.38,1477.3,14.18,1035,0,None,Night,February,7,Tuesday,3
2024-02-13 04:00:00,Machine_C,76.12,3.01,97.49,1522.3,16.32,1036,0,None,Night,February,7,Tuesday,4
2024-02-13 05:00:00,Machine_C,72.97,3.027,95.34,1527.7,13.89,1037,0,None,Night,February,7,Tuesday,5
2024-02-13 06:00:00,Machine_C,76.58,2.303,88.47,1569.7,15.21,1038,0,None,Morning,February,7,Tuesday,6
2024-02-13 07:00:00,Machine_C,73.39,2.43,99.04,1482.1,14.61,1039,0,None,Morning,February,7,Tuesday,7
2024-02-13 08:00:00,Machine_C,74.58,3.097,88.6,1399.3,15.45,1040,0,None,Morning,February,7,Tuesday,8
2024-02-13 09:00:00,Machine_C,67.25,2.35,96.08,1498.1,14.37,1041,0,None,Morning,February,7,Tuesday,9
2024-02-13 10:00:00,Machine_C,74.56,2.266,93.71,1486.7,15.51,1042,0,None,Morning,February,7,Tuesday,10
2024-02-13 11:00:00,Machine_C,76.89,2.554,106.38,1504.3,15.82,1043,0,None,Morning,February,7,Tuesday,11
2024-02-13 12:00:00,Machine_C,74.21,2.637,109.8,1508.9,16.2,1044,0,None,Morning,February,7,Tuesday,12
2024-02-13 13:00:00,Machine_C,75.03,2.124,100.79,1526.7,15.85,1045,0,None,Morning,February,7,Tuesday,13
2024-02-13 14:00:00,Machine_C,72.96,3.63,105.4,1562.8,15.88,1046,0,None,Afternoon,February,7,Tuesday,14
2024-02-13 15:00:00,Machine_C,72.48,2.374,102.81,1407.7,14.53,1047,0,None,Afternoon,February,7,Tuesday,15
2024-02-13 16:00:00,Machine_C,73.49,2.682,95.03,1600.5,18.23,1048,0,None,Afternoon,February,7,Tuesday,16
2024-02-13 17:00:00,Machine_C,76.3,2.873,102.48,1473.0,14.06,1049,0,None,Afternoon,February,7,Tuesday,17
2024-02-13 18:00:00,Machine_C,76.03,2.298,105.07,1467.8,15.22,1050,0,None,Afternoon,February,7,Tuesday,18
2024-02-13 19:00:00,Machine_C,72.43,2.222,107.22,1476.9,14.59,1051,0,None,Afternoon,February,7,Tuesday,19
2024-02-13 20:00:00,Machine_C,73.06,2.349,99.46,1398.8,15.81,1052,0,None,Afternoon,February,7,Tuesday,20
2024-02-13 21:00:00,Machine_C,76.18,2.763,106.48,1507.3,15.1,1053,0,None,Afternoon,February,7,Tuesday,21
2024-02-13 22:00:00,Machine_C,76.79,2.105,98.21,1548.9,15.86,1054,0,None,Night,February,7,Tuesday,22
2024-02-13 23:00:00,Machine_C,81.6,2.477,106.08,1497.1,13.9,1055,0,None,Night,February,7,Tuesday,23
2024-02-14 00:00:00,Machine_C,73.63,2.627,95.91,1486.4,15.4,1056,0,None,Night,February,7,Wednesday,0
2024-02-14 01:00:00,Machine_C,74.68,2.533,103.71,1430.6,16.3,1057,0,None,Night,February,7,Wednesday,1
2024-02-14 02:00:00,Machine_C,72.95,2.233,99.48,1459.8,14.78,1058,0,None,Night,February,7,Wednesday,2
2024-02-14 03:00:00,Machine_C,72.84,2.401,105.3,1554.1,12.41,1059,0,None,Night,February,7,Wednesday,3
2024-02-14 04:00:00,Machine_C,73.36,2.427,96.11,1539.3,13.27,1060,0,None,Night,February,7,Wednesday,4
2024-02-14 05:00:00,Machine_C,78.2,2.771,100.08,1486.3,15.42,1061,0,None,Night,February,7,Wednesday,5
2024-02-14 06:00:00,Machine_C,74.21,2.226,100.53,1528.8,14.03,1062,0,None,Morning,February,7,Wednesday,6
2024-02-14 07:00:00,Machine_C,77.86,2.776,100.18,1487.1,14.48,1063,0,None,Morning,February,7,Wednesday,7
2024-02-14 08:00:00,Machine_C,73.46,2.449,93.11,1417.8,15.2,1064,0,None,Morning,February,7,Wednesday,8
2024-02-14 09:00:00,Machine_C,68.44,2.474,104.28,1514.9,14.35,1065,0,None,Morning,February,7,Wednesday,9
2024-02-14 10:00:00,Machine_C,73.16,2.273,106.57,1471.5,14.14,1066,0,None,Morning,February,7,Wednesday,10
2024-02-14 11:00:00,Machine_C,75.84,3.03,101.87,1494.9,14.42,1067,0,None,Morning,February,7,Wednesday,11
2024-02-14 12:00:00,Machine_C,71.78,2.835,103.19,1419.3,15.07,1068,0,None,Morning,February,7,Wednesday,12
2024-02-14 13:00:00,Machine_C,70.29,2.705,100.59,1462.9,13.18,1069,0,None,Morning,February,7,Wednesday,13
2024-02-14 14:00:00,Machine_C,78.97,2.257,95.61,1402.1,14.74,1070,0,None,Afternoon,February,7,Wednesday,14
2024-02-14 15:00:00,Machine_C,74.78,1.822,104.49,1513.5,14.01,1071,0,None,Afternoon,February,7,Wednesday,15
2024-02-14 16:00:00,Machine_C,75.37,3.09,101.1,1418.4,14.27,1072,0,None,Afternoon,February,7,Wednesday,16
2024-02-14 17:00:00,Machine_C,73.61,2.46,101.4,1563.2,15.68,1073,0,None,Afternoon,February,7,Wednesday,17
2024-02-14 18:00:00,Machine_C,75.9,3.35,94.29,1470.8,15.21,1074,0,None,Afternoon,February,7,Wednesday,18
2024-02-14 19:00:00,Machine_C,77.58,2.629,96.87,1502.2,14.08,1075,0,None,Afternoon,February,7,Wednesday,19
2024-02-14 20:00:00,Machine_C,74.88,2.284,101.07,1657.8,13.44,1076,0,None,Afternoon,February,7,Wednesday,20
2024-02-14 21:00:00,Machine_C,73.89,2.57,96.22,1481.7,13.94,1077,0,None,Afternoon,February,7,Wednesday,21
